track_id,timestamp_s,x_mm,y_mm,angle_deg,cam_name
8958,40.9955,256.3628,-45.2961,325.6176,Cam 2
8990,40.9955,264.8538,-65.4568,229.4020,Cam 2
8995,40.9955,238.0753,-51.3026,206.1410,Cam 2
8999,40.9955,260.4303,-43.5108,318.0280,Cam 2
9039,40.9955,162.6663,-41.9698,323.0259,Cam 2
9040,40.9955,155.5336,-0.8767,221.3230,Cam 2
9041,40.8409,186.4821,-22.0834,254.2849,Cam 2
9043,40.9955,257.3769,-41.3999,301.0139,Cam 2
12863,40.4545,127.0445,112.7120,222.4869,Cam 1
13954,40.4545,68.7522,66.3205,326.5897,Cam 1
13955,40.6864,92.3740,78.8794,275.2083,Cam 1
13957,40.6864,87.3685,125.0928,230.4169,Cam 1
13952,40.9182,89.4723,79.0295,286.9836,Cam 1
13953,40.9955,87.0355,54.2056,332.8340,Cam 1
13956,40.8409,61.9585,83.4526,320.5413,Cam 1
9061,40.4545,271.4049,-59.9162,226.3745,Cam 2
8919,40.4545,203.3276,-56.7862,199.0159,Cam 2
8996,40.4545,183.3321,-53.7531,215.3218,Cam 2
9008,40.4545,243.2502,-58.9071,214.8611,Cam 2
9058,40.4545,252.0480,-51.9535,261.8340,Cam 2
9060,40.5318,229.5697,-58.7376,226.4934,Cam 2
9052,40.6091,257.4611,-46.0575,322.6795,Cam 2
9056,40.6091,221.2526,-53.5992,218.7386,Cam 2
9057,40.6091,182.6130,-21.4744,267.2726,Cam 2
8170,40.6091,266.4169,-59.3153,185.4483,Cam 2
8181,40.4545,270.6143,-66.3044,190.0067,Cam 2
8779,40.9182,202.3820,-59.2741,180.7437,Cam 2
8837,40.9955,264.9302,-59.7120,187.4665,Cam 2
9000,40.9955,185.3864,-19.9393,340.3336,Cam 2
9053,40.9182,199.5227,-54.7957,190.0056,Cam 2
9054,40.9955,254.9949,-51.0342,207.2432,Cam 2
9055,40.8409,241.2207,-60.9461,215.5376,Cam 2
13959,40.5318,67.6088,82.8670,304.6330,Cam 1
13964,40.5318,90.9242,74.7388,240.3672,Cam 1
13958,40.6091,48.1954,72.4052,344.0966,Cam 1
13963,40.7636,78.4282,100.9724,253.3532,Cam 1
13960,40.8409,56.8133,68.4964,311.4809,Cam 1
13961,40.9955,84.3304,82.5748,273.0511,Cam 1
13962,40.9955,83.6037,77.8183,294.8325,Cam 1
1001,40.7636,298.1226,-54.4039,347.8238,Cam 3
1003,40.9955,291.0437,-73.4259,304.9846,Cam 3
9063,40.5318,186.3186,-21.9539,248.9990,Cam 2
9064,40.6864,255.6675,-50.7171,201.0968,Cam 2
9066,40.7636,180.4052,-52.6273,347.6021,Cam 2
9062,40.9955,203.0617,-50.6954,194.9703,Cam 2
9065,40.9955,162.6706,-63.4975,323.6831,Cam 2
9067,40.9955,186.4986,-61.0806,180.8146,Cam 2
9068,40.8409,187.0739,-56.4389,354.9783,Cam 2
13966,40.6091,97.9217,89.8933,207.6659,Cam 1
13969,40.6091,97.6395,89.6373,352.2914,Cam 1
13972,40.6091,60.6786,84.1618,294.9591,Cam 1
13976,40.6091,97.6206,89.5392,345.8499,Cam 1
13977,40.6091,108.3261,36.6398,324.0969,Cam 1
13973,40.6864,73.0159,106.6525,322.3366,Cam 1
13974,40.7636,123.6028,36.1936,330.2182,Cam 1
13965,40.9955,151.5257,9.8132,180.7307,Cam 1
13967,40.9182,110.2047,33.6751,326.3564,Cam 1
